almacen,cantidad,clase,cod_item,departamento,dolares_abono,dolares_cargo,dolares_saldo,empresa,estado_orden,estado_pago,facturas_vinculadas,fecha_transaccion,glosa,id_transaccion,item,linea_negocio,moneda,razon_social,soles_abono,soles_cargo,soles_saldo,unidad_medida,voucher_contable,actividad,macropartida,partida_presupuestaria,proyecto
PA ALMACEN GENERAL,4,OPERACIONES PACKING,344,CO-SSOMA PACKING,0,21.25,21.25,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,08/01/2026,CARTUCHO 6003 CONTRA VAP. ORGANICOS Y GASES ACIDOS,30895,CARTUCHO 6003 CONTRA VAP. ORGANICOS Y GASES ACIDOS,,Soles,20603671261 - PROSINFER EIRL,0,71.48,71.48,PAR,OC- 4400000540,O0106-30033-30027-EPPS DE SEGURIDAD,O0106-COSTO DE CAMPAÑA PACKING,O0106-30033-EPPS DE SEGURIDAD,
PA ALMACEN GENERAL,96,OPERACIONES PACKING,3145,CO-SSOMA PACKING,0,47.1,47.1,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,08/01/2026,GUANTE DELTA NEGLO/PLOMO,30895,GUANTE PALMA NITRILO T/M,,Soles,20603671261 - PROSINFER EIRL,0,158.4,158.4,PAR,OC- 4400000540,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,10,OPERACIONES PACKING,400,CO-CALIDAD PACKING,0,293.76,293.76,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F002-00013788,15/01/2026,TOCAS DESCARTABLES x 100 UND,47062,TOCAS DESCARTABLES x 100 UND,FORMATOS VARIOS,Soles,20509411671 - MP INSTITUCIONAL S.A. CERRRADA,0,87.3,87.3,UNIDAD,OC- 4400000962,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,389,CO-CALIDAD PACKING,0,28.74,28.74,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F002-00013788,15/01/2026,MASCARILLA DESCARTABLE-QUIRURG/CJAX50UND,47062,MASCARILLA DESCARTABLE-QUIRURG/CJAX50UND,FORMATOS VARIOS,Soles,20509411671 - MP INSTITUCIONAL S.A. CERRRADA,0,8.54,8.54,UNIDAD,OC- 4400000962,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,10,OPERACIONES PACKING,5453,CO-CALIDAD PACKING,0,12.02,12.02,ALZA PERU PACKING SAC,Totalmente Facturada,Pagada Totalmente,F001-00000900,18/02/2026,GUANTE DE JEBE DOMESTICO CORRUGADO C/AMARILLO T/L,48222,GUANTE DE JEBE DOMESTICO CORRUGADO C/AMARILLO T/L,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,40.25,40.25,PAR,OC- 4400001140,O0105-30015-30010-INSUMOS DE HIGIENE Y LIMPIEZA,O0105-OTROS COSTOS,O0105-30015-INSUMOS DE HIGIENE Y LIMPIEZA,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,5109,CO-SSOMA PACKING,0,31.62,31.62,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F001-00010040,03/03/2026,BOTIN DE CUERO DIELECTRICO 18000V PTA. PU. T-43,48628,BOTIN DE CUERO DIELECTRICO 18000V PTA. PU. T-43,FORMATOS VARIOS,Soles,20609643197 - 3A SAFETY S.A.C.,0,108.05,108.05,PAR,OC- 4400001259,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,6748,CO-SSOMA PACKING,0,27.28,27.28,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F001-00010040,03/03/2026,CASCO T/JOCKEY C/SLOT FAS-TRACK AZUL,48628,CASCO T/JOCKEY C/SLOT FAS-TRACK AZUL,FORMATOS VARIOS,Soles,20609643197 - 3A SAFETY S.A.C.,0,93.22,93.22,UNIDAD,OC- 4400001259,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,12,OPERACIONES PACKING,373,CO-SSOMA PACKING,0,15.3,15.3,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,"GUANTE SOLDADOR CUERO CROMO (G103) 18""",81590,"GUANTE SOLDADOR CUERO CROMO (G103) 18""",FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,53.03,53.03,PAR,OC- 4400001885,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,1,OPERACIONES PACKING,368,CO-SSOMA PACKING,0,11.75,11.75,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,GUANTE NITRILO DESCHBL TOUCH TUFF,81590,GUANTE NITRILO DESCHBL TOUCH TUFF,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,40.73,40.73,CAJA,OC- 4400001885,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,1,OPERACIONES PACKING,320,CO-SSOMA PACKING,0,36,36,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,ARNES DE SEGURIDAD DE 3 ANILLOS + LINEA DE VIDA DOBLE,81590,ARNES DE SEGURIDAD DE 3 ANILLOS + LINEA DE VIDA DOBLE,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,124.81,124.81,UNIDAD,OC- 4400001885,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,12,OPERACIONES PACKING,322,CO-SSOMA PACKING,0,5.04,5.04,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,BARBIQUEJO DIELECTRICO C/MENTONERA,81590,BARBIQUEJO DIELECTRICO C/MENTONERA,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,17.49,17.49,UNIDAD,OC- 4400001885,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,6,OPERACIONES PACKING,1848,CO-SSOMA PACKING,0,18.73,18.73,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,OREJERAS ADAPTABLES PARA CASCO 23 dB,81590,OREJERAS ADAPTABLES PARA CASCO 23 dB,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,64.93,64.93,PAR,OC- 4400001885,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,398,CO-SSOMA PACKING,0,55.86,55.86,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,RESPIRADOR DE MEDIA CARA,81591,RESPIRADOR DE MEDIA CARA,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,192.66,192.66,UNIDAD,OC- 4400001886,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,3201,CO-SSOMA PACKING,0,23.2,23.2,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,E001-00003521,07/04/2026,POLO MANGA LARGA MELANCH CON LOGO T-M,81596,POLO MANGA LARGA MELANCH CON LOGO T-M,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,80,80,UNIDAD,OC- 4400001891,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,5,OPERACIONES PACKING,3200,CO-SSOMA PACKING,0,23.2,23.2,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,E001-00003521,07/04/2026,POLO MANGA LARGA MELANCH CON LOGO T-L,81596,POLO MANGA LARGA MELANCH CON LOGO T-L,FORMATOS VARIOS,Soles,20481144745 - INKATEX S.A.C,0,80,80,UNIDAD,OC- 4400001891,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,3,OPERACIONES PACKING,343,CO-SSOMA PACKING,0,14.74,14.74,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,CARETA FACIAL CABEZAL AMARILLO VISOR POLICARBONATO,83575,CARETA FACIAL CABEZAL AMARILLO VISOR POLICARBONATO,FORMATOS VARIOS,Soles,20609643197 - 3A SAFETY S.A.C.,0,50.85,50.85,UNIDAD,OC- 4400001931,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,2,OPERACIONES PACKING,328,CO-SSOMA PACKING,0,20.88,20.88,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 40,83575,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 40,FORMATOS VARIOS,Soles,20609643197 - 3A SAFETY S.A.C.,0,72.03,72.03,PAR,OC- 4400001931,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,2,OPERACIONES PACKING,333,CO-SSOMA PACKING,0,31.33,31.33,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,BOTIN DE CUERO DIELECTRICO 18000V PTA. PU. T-40,83575,BOTIN DE CUERO DIELECTRICO 18000V PTA. PU. T-40,FORMATOS VARIOS,Soles,20609643197 - 3A SAFETY S.A.C.,0,108.05,108.05,PAR,OC- 4400001931,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,3,OPERACIONES PACKING,397,CO-SSOMA PACKING,0,33.8,33.8,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,07/04/2026,CAPUCHA P/SOLDAR - CHAVITO,87319,CAPUCHA P/SOLDAR - CHAVITO,FORMATOS VARIOS,Soles,20609643197 - 3A SAFETY S.A.C.,0,114.41,114.41,UNIDAD,OC- 4400001982,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,6,OPERACIONES PACKING,353,CO-SSOMA PACKING,0,6.54,6.54,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,10/04/2026,ESCARPINES DE CUERO PARA SOLDADOR,86223,ESCARPINES DE CUERO PARA SOLDADOR,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,22.14,22.14,PAR,OC- 4400001955,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN MOCHE,3,OPERACIONES PACKING,387,CO-SSOMA PACKING,0,20.2,20.2,ALZA PERU PACKING SAC,Pendiente de Facturar,Sin Factura,,24/04/2026,MANDIL DE CUERO PARA SOLDADOR,105124,MANDIL DE CUERO PARA SOLDADOR,FORMATOS VARIOS,Soles,20611442221 - MEGA INDUSTRIA Y MINERIA S.A.C.,0,69.92,69.92,UNIDAD,OC- 4400002371,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,15,OPERACIONES PACKING,345,CO-SSOMA PACKING,0,171.08,171.08,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036009,22/05/2026,CASCO T/JOCKEY C/SLOT FAS-TRACK BLANCO,147401,CASCO T/JOCKEY C/SLOT FAS-TRACK BLANCO,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,584.75,584.75,UNIDAD,OC- 4400003043,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,4,OPERACIONES PACKING,6748,CO-SSOMA PACKING,0,45.62,45.62,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036009,22/05/2026,CASCO T/JOCKEY C/SLOT FAS-TRACK AZUL,147401,CASCO T/JOCKEY C/SLOT FAS-TRACK AZUL,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,155.93,155.93,UNIDAD,OC- 4400003043,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,44,OPERACIONES PACKING,9554,CO-SSOMA PACKING,0,18.77,18.77,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036009,22/05/2026,COCIDO,147401,BARBIQUEJO ELÁSTICO C/MENTONERA Y CLIPS,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,64.14,64.14,UNIDAD,OC- 4400003043,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,3,OPERACIONES PACKING,334,CO-SSOMA PACKING,0,45.23,45.23,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036009,22/05/2026,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 44,147401,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 44,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,154.58,154.58,UNIDAD,OC- 4400003043,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,10,OPERACIONES PACKING,3075,CO-SSOMA PACKING,0,75.37,75.37,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036009,22/05/2026,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 35,147401,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 35,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,257.63,257.63,PAR,OC- 4400003043,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,20,OPERACIONES PACKING,335,CO-SSOMA PACKING,0,150.75,150.75,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036009,22/05/2026,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 36,147401,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 36,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,515.26,515.26,PAR,OC- 4400003043,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,30,OPERACIONES PACKING,3076,CO-SSOMA PACKING,0,226.12,226.12,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036009,22/05/2026,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 37,147401,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 37,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,772.89,772.89,PAR,OC- 4400003043,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,30,OPERACIONES PACKING,336,CO-SSOMA PACKING,0,226.12,226.12,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036009,22/05/2026,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 38,147401,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 38,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,772.89,772.89,PAR,OC- 4400003043,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,30,OPERACIONES PACKING,337,CO-SSOMA PACKING,0,226.12,226.12,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036009,22/05/2026,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 39,147401,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 39,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,772.89,772.89,PAR,OC- 4400003043,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,30,OPERACIONES PACKING,328,CO-SSOMA PACKING,0,226.12,226.12,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036009,22/05/2026,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 40,147401,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 40,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,772.89,772.89,PAR,OC- 4400003043,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,40,OPERACIONES PACKING,329,CO-SSOMA PACKING,0,301.5,301.5,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036009,22/05/2026,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 41,147401,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 41,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,1030.52,1030.52,PAR,OC- 4400003043,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,30,OPERACIONES PACKING,326,CO-SSOMA PACKING,0,226.12,226.12,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036009,22/05/2026,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 42,147401,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 42,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,772.89,772.89,PAR,OC- 4400003043,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,10,OPERACIONES PACKING,330,CO-SSOMA PACKING,0,75.37,75.37,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036009,22/05/2026,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 43,147401,BOTIN P/ACERO PL/ANTIPERFORANTE PL/PU T. 43,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,257.63,257.63,PAR,OC- 4400003043,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,353,CO-SSOMA PACKING,0,2.16,2.16,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036027,22/05/2026,ESCARPINES DE CUERO PARA SOLDADOR,147403,ESCARPINES DE CUERO PARA SOLDADOR,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,7.38,7.38,PAR,OC- 4400003044,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,1,OPERACIONES PACKING,387,CO-SSOMA PACKING,0,3.99,3.99,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036027,22/05/2026,MANDIL DE CUERO PARA SOLDADOR,147403,MANDIL DE CUERO PARA SOLDADOR,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,13.64,13.64,UNIDAD,OC- 4400003044,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,2,OPERACIONES PACKING,398,CO-SSOMA PACKING,0,57.8,57.8,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036027,22/05/2026,RESPIRADOR DE MEDIA CARA,147403,RESPIRADOR DE MEDIA CARA,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,197.56,197.56,UNIDAD,OC- 4400003044,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,4,OPERACIONES PACKING,399,CO-SSOMA PACKING,0,6.64,6.64,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036027,22/05/2026,"ES PAR, NO ES UNIDAD",147403,RETENEDOR 501 PARA FILTROS,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,22.68,22.68,UNIDAD,OC- 4400003044,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,10,OPERACIONES PACKING,395,CO-SSOMA PACKING,0,19.64,19.64,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036027,22/05/2026,PREFILTRO CONTRA PARTICULAS (CJA X 10),147403,PREFILTRO CONTRA PARTICULAS (CJA X 10),FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,67.13,67.13,UNIDAD,OC- 4400003044,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,4,OPERACIONES PACKING,344,CO-SSOMA PACKING,0,20.91,20.91,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036027,22/05/2026,CARTUCHO 6003 CONTRA VAP. ORGANICOS Y GASES ACIDOS,147403,CARTUCHO 6003 CONTRA VAP. ORGANICOS Y GASES ACIDOS,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,71.47,71.47,PAR,OC- 4400003044,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,12,OPERACIONES PACKING,1848,CO-SSOMA PACKING,0,121.87,121.87,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036027,22/05/2026,OREJERAS ADAPTABLES PARA CASCO 23 dB,147403,OREJERAS ADAPTABLES PARA CASCO 23 dB,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,416.54,416.54,PAR,OC- 4400003044,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,72,OPERACIONES PACKING,365,CO-SSOMA PACKING,0,79.97,79.97,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036027,22/05/2026,GUANTE MULTIFLEX ANTICORTE CUT-5PU T8,147403,GUANTE MULTIFLEX ANTICORTE CUT-5PU T8,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,273.35,273.35,PAR,OC- 4400003044,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,8,OPERACIONES PACKING,385,CO-SSOMA PACKING,0,21.68,21.68,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036027,22/05/2026,MANDIL DE PVC,147403,MANDIL DE PVC,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,74.1,74.1,UNIDAD,OC- 4400003044,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,4,OPERACIONES PACKING,9557,CO-SSOMA PACKING,0,16.41,16.41,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036027,22/05/2026,BOTAS JEBE C/PUNTA ACERO SUE. ANTID T-41,147403,BOTAS JEBE C/PUNTA ACERO SUE. ANTID T-41,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,56.1,56.1,PAR,OC- 4400003044,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,4,OPERACIONES PACKING,6650,CO-SSOMA PACKING,0,16.41,16.41,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036027,22/05/2026,BOTAS JEBE C/PUNTA ACERO SUE. ANTID T-40,147403,BOTAS JEBE C/PUNTA ACERO SUE. ANTID T-40,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,56.1,56.1,PAR,OC- 4400003044,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
PA ALMACEN GENERAL,4,OPERACIONES PACKING,6651,CO-SSOMA PACKING,0,16.41,16.41,ALZA PERU PACKING SAC,Totalmente Facturada,Pendiente de Pago,F003-00036027,22/05/2026,BOTAS JEBE C/PUNTA ACERO SUE. ANTID T-42,147403,BOTAS JEBE C/PUNTA ACERO SUE. ANTID T-42,FORMATOS VARIOS,Soles,20603671261 - PROSINFER EIRL,0,56.1,56.1,PAR,OC- 4400003044,O0105-30027-30022-COBERTURAS Y MATERIALES SSOMA,O0105-OTROS COSTOS,O0105-30027-COBERTURAS Y MATERIALES SSOMA,
